Hugo_Symbol	Entrez_Gene_Id	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-05-4382-01	TCGA-05-4389-01	TCGA-05-4395-01	TCGA-05-4397-01	TCGA-05-4398-01	TCGA-05-4402-01	TCGA-05-4403-01	TCGA-05-4418-01	TCGA-05-4420-01	TCGA-05-4422-01	TCGA-05-4426-01	TCGA-05-4430-01	TCGA-05-4432-01	TCGA-05-4434-01	TCGA-17-Z000-01	TCGA-17-Z001-01	TCGA-17-Z002-01	TCGA-17-Z003-01	TCGA-17-Z004-01	TCGA-17-Z005-01	TCGA-17-Z006-01	TCGA-17-Z007-01	TCGA-17-Z008-01	TCGA-17-Z009-01	TCGA-17-Z010-01	TCGA-17-Z011-01	TCGA-17-Z012-01	TCGA-17-Z013-01	TCGA-17-Z014-01	TCGA-17-Z015-01	TCGA-17-Z016-01	TCGA-17-Z017-01	TCGA-17-Z018-01	TCGA-17-Z019-01	TCGA-17-Z020-01	TCGA-17-Z021-01	TCGA-17-Z022-01	TCGA-17-Z023-01	TCGA-17-Z024-01	TCGA-17-Z025-01	TCGA-17-Z026-01	TCGA-17-Z027-01	TCGA-17-Z028-01	TCGA-17-Z029-01	TCGA-17-Z030-01	TCGA-17-Z031-01	TCGA-17-Z032-01	TCGA-17-Z033-01	TCGA-17-Z034-01	TCGA-17-Z035-01	TCGA-17-Z036-01	TCGA-17-Z037-01	TCGA-17-Z038-01	TCGA-17-Z039-01	TCGA-17-Z040-01	TCGA-17-Z041-01	TCGA-17-Z042-01	TCGA-17-Z043-01	TCGA-17-Z044-01	TCGA-17-Z045-01	TCGA-17-Z046-01	TCGA-17-Z047-01	TCGA-17-Z048-01	TCGA-17-Z049-01	TCGA-17-Z050-01	TCGA-17-Z051-01	TCGA-17-Z052-01	TCGA-17-Z053-01	TCGA-17-Z054-01	TCGA-17-Z056-01	TCGA-17-Z058-01	TCGA-17-Z059-01	TCGA-17-Z060-01	TCGA-17-Z061-01	TCGA-17-Z062-01	TCGA-35-3615-01	TCGA-35-4122-01	TCGA-35-4123-01	TCGA-38-4625-01	TCGA-38-4626-01	TCGA-38-4627-01	TCGA-38-4628-01	TCGA-38-4629-01	TCGA-38-4630-01	TCGA-44-2655-01	TCGA-44-2656-01	TCGA-44-2657-01	TCGA-44-2661-01	TCGA-44-2662-01	TCGA-44-2665-01	TCGA-44-2666-01	TCGA-44-2668-01	TCGA-44-3396-01	TCGA-44-3398-01	TCGA-44-3918-01	TCGA-44-3919-01	TCGA-44-4112-01	TCGA-49-4486-01	TCGA-49-4494-01	TCGA-49-4501-01	TCGA-49-4505-01	TCGA-49-4506-01	TCGA-49-4507-01	TCGA-49-4510-01	TCGA-55-1592-01	TCGA-55-1594-01	TCGA-55-1595-01	TCGA-55-1596-01	TCGA-64-1676-01	TCGA-64-1677-01	TCGA-64-1678-01	TCGA-64-1680-01	TCGA-67-3771-01	TCGA-67-3772-01	TCGA-67-3773-01	TCGA-67-3774-01	TCGA-73-4659-01	TCGA-73-4662-01	TCGA-73-4666-01	TCGA-73-4668-01	TCGA-73-4670-01	TCGA-73-4675-01	TCGA-73-4677-01
ZNF623	9831	0.947449251	0.942886809	0.95016034	0.940880131	0.955345195	0.950030789	0.95351273	0.951350935	0.934473787	0.957419619	0.944424009	0.945292871	0.951409759	0.953977089	0.962736041	0.949614503	0.94342362	0.956515614	0.950077968	0.955664701	0.968193186	0.950051298	0.932735802	0.944934597	0.934141124	0.963011701	0.959116606	0.939094941	0.971758572	0.948280043	0.961856529	0.949859537	0.953842686	0.956557541	0.948304476	0.951452661	0.94107538	0.947214154	0.963594638	0.960600256	0.934100124	0.928032876	0.951573786	0.953669168	0.951969016	0.931716257	0.950554049	0.952480016	0.963464698	0.948014833	0.960447004	0.954801748	0.966030165	0.947330371	0.939491891	0.956665137	0.954167468	0.933357314	0.962873131	0.948058287	0.954463778	0.961880512	0.943336861	0.937727601	0.964841242	0.957744923	0.957389494	0.952590882	0.964080602	0.965849557	0.964361486	0.92983962	0.961592947	0.962979573	0.962009072	0.947542832	0.954394602	0.948817995	0.94606094	0.955607	0.963008165	0.953559134	0.935227811	0.954884471	0.95096854	0.950306638	0.934433682	0.965513638	0.933059605	0.962309766	0.954046216	0.925821302	0.957120891	0.948813786	0.962042216	0.953224932	0.956721541	0.95353787	0.955066181	0.954282988	0.94855263	0.955001095	0.967073194	0.949117812	0.941048103	0.958004696	0.940749153	0.938396218	0.951329782	0.949026139	0.936942652	0.946575869	0.944221052	0.938045293	0.944551961	0.946931384	0.948946745	0.943430482	0.946741738	0.947281461	0.951401746	0.956616557	0.962937478	0.938045962	0.954004294	0.960262539
RANBP3L	202151	0.136955911	0.086258123	0.113093687	0.12000214	0.25792455	0.661283689	0.087824844	0.047259242	0.09302109	0.085875945	0.123540369	0.125866104	0.065397393	0.051161655	0.079223028	0.114054051	0.148319653	0.076594378	0.226671222	0.087873793	0.116671366	0.396521625	0.115223304	0.176180117	0.107157592	0.080965148	0.075708163	0.166309265	0.162112352	0.146463619	0.124863289	0.06389751	0.093520942	0.071054804	0.082684552	0.1699155	0.145381023	0.091253818	0.06928908	0.064303207	0.08733581	0.080259106	0.116578167	0.117604959	0.068491764	0.164502537	0.118523753	0.129597646	0.091111079	0.093115134	0.182343749	0.100447103	0.070421437	0.087418685	0.055287313	0.456680842	0.106473432	0.079995007	0.06408992	0.406601795	0.110774418	0.060019185	0.209135034	0.124652786	0.096466703	0.109124151	0.094069955	0.134055664	0.078218103	0.193577505	0.06173861	0.249705222	0.10990416	0.135672738	0.137560379	0.108317732	0.288646802	0.06417493	0.341847351	0.103357026	0.12032332	0.076183998	0.078118337	0.06954935	0.105364222	0.133252643	0.110395831	0.078732423	0.082225218	0.081135989	0.081992918	0.083626769	0.098681302	0.350034683	0.112680917	0.091368592	0.098029648	0.080006939	0.099765075	0.080872035	0.093010836	0.088926432	0.077056069	0.078632588	0.117586838	0.073782597	0.078380928	0.09094198	0.053882442	0.098098684	0.127499252	0.071443046	0.072191094	0.07449292	0.060041634	0.073529941	0.147082413	0.072229485	0.050591648	0.133451168	0.096757609	0.163955062	0.061731416	0.052259458	0.65844285	0.091645264
BTD	686	0.870985425	0.390119982	0.947174847	0.8863873	0.85315291	0.936057821	0.925393053	0.927455588	0.840820378	0.914627734	0.610726002	0.917986211	0.435518208	0.675217547	0.90937166	0.627808442	0.927877817	0.524849381	0.754503662	0.882159625	0.926179849	0.901980077	0.913970018	0.844256587	0.947738147	0.726288028	0.932201335	0.904605728	0.822720068	0.891957513	0.330542528	0.936504414	0.864794915	0.312207032	0.903358097	0.758787315	0.944023021	0.928878648	0.944473882	0.908548293	0.909078926	0.905710684	0.901681871	0.926248101	0.857661127	0.849789876	0.932970289	0.922214945	0.908425104	0.918193618	0.873888128	0.918444913	0.900854443	0.882799433	0.932029439	0.884903634	0.938067225	0.891793841	0.910998662	0.932324094	0.909070309	0.90268025	0.856175174	0.926182139	0.884797182	0.834994659	0.932678953	0.89754607	0.856098803	0.848151716	0.899918927	0.612057925	0.949817234	0.902331311	0.889622104	0.89307741	0.890220178	0.935601097	0.56690518	0.929898717	0.937050644	0.908445445	0.777235166	0.922575776	0.94435657	0.940475341	0.935661304	0.664435868	0.923031296	0.802271447	0.781418268	0.921221025	0.947125613	0.426560381	0.945963266	0.888565437	0.745974995	0.922197087	0.90072857	0.92092684	0.31669376	0.907237413	0.897114232	0.889318477	0.923293271	0.924353963	0.279460538	0.846805723	0.695508702	0.875567112	0.90714902	0.909429406	0.908169316	0.499143359	0.929793303	0.710103809	0.90474321	0.771390577	0.499424118	0.862079565	0.928861868	0.923922822	0.891565529	0.929105579	0.774815158	0.771071564
SNRPD2	6633	0.082970874	0.058279852	0.063769634	0.103567331	0.064653058	0.075394786	0.089981396	0.076623377	0.105656576	0.097959395	0.056510458	0.138003461	0.06482039	0.073193378	0.102455417	0.078116853	0.124938128	0.125558962	0.183758072	0.110673851	0.153727655	0.108729041	0.203672014	0.163484624	0.206654531	0.077670777	0.18045183	0.193836489	0.113961631	0.176453135	0.253806234	0.084178427	0.128814626	0.097273389	0.118143163	0.138774062	0.149009697	0.079797369	0.158068761	0.099774319	0.117614457	0.058327472	0.138735323	0.14641817	0.072247472	0.139555488	0.250138997	0.183089117	0.206460097	0.210825498	0.112575741	0.274262423	0.164903791	0.096422383	0.110342394	0.076233886	0.174310071	0.100313404	0.069940642	0.138128138	0.107207805	0.135859885	0.215483363	0.120473104	0.183205285	0.224359103	0.085672035	0.080291786	0.062894437	0.142863879	0.110288198	0.246971027	0.196510986	0.175236394	0.13800497	0.192965567	0.077493448	0.164280335	0.051253434	0.076093719	0.109389515	0.081805846	0.155914603	0.100984032	0.066391987	0.145238777	0.061271701	0.08996299	0.141411376	0.091321942	0.173949509	0.122469787	0.08442456	0.214509213	0.162798149	0.114369588	0.122621705	0.102557471	0.064101481	0.086802344	0.055020779	0.065334967	0.093830847	0.106002524	0.088513941	0.156428123	0.059055214	0.060363621	0.067923992	0.073189447	0.048549338	0.148178469	0.071861818	0.118746088	0.112663533	0.053401922	0.107967054	0.055941827	0.073806349	0.095203858	0.166954613	0.089885154	0.076570892	0.071345316	0.055616666	0.128648467
EAPP	55837	0.430094008	0.50847685	0.450791655	0.575184393	0.548005627	0.469206865	0.313812358	0.492070752	0.466738772	0.631389576	0.554801416	0.227139343	0.519149236	0.829726264	0.585594371	0.401480484	0.552566062	0.425719162	0.444748909	0.573640182	0.557957752	0.57017174	0.660919675	0.573884512	0.782570987	0.540096315	0.729106494	0.693678274	0.61952375	0.669719076	0.632980116	0.426067617	0.355728257	0.604706859	0.683500768	0.482987258	0.394740071	0.641100381	0.744345018	0.569200049	0.66543588	0.428438887	0.712939592	0.540956014	0.701395433	0.592822932	0.740412043	0.712198176	0.907421803	0.549806643	0.73558522	0.631405483	0.621883166	0.706894588	0.489338338	0.3390317	0.64222868	0.498048283	0.417205259	0.602371984	0.57321791	0.645929774	0.485742035	0.475969872	0.754893004	0.661205957	0.655419927	0.699699397	0.597794891	0.672917857	0.711292711	0.507198589	0.822920516	0.919259828	0.623396246	0.564425229	0.559743712	0.59492259	0.526173872	0.606333932	0.785413298	0.554218056	0.723942843	0.77311804	0.358395797	0.539852223	0.651284345	0.730115235	0.641937932	0.640366796	0.737123979	0.580620971	0.489359939	0.72974404	0.668549879	0.653861391	0.600871413	0.793089444	0.736487166	0.537091472	0.580867806	0.67378846	0.497682117	0.562305476	0.611202517	0.731856473	0.344996637	0.516904733	0.364284495	0.454612427	0.365336689	0.433312428	0.639166251	0.405780683	0.816442391	0.389011961	0.490052562	0.611835139	0.545374906	0.475589737	0.533075708	0.767287572	0.748784965	0.386346008	0.864255532	0.681925589
CPA3	1359	0.239046412	0.398476856	0.607485594	0.408549004	0.483470132	0.640665386	0.474265254	0.099364244	0.332929404	0.492466777	0.261302339	0.188052789	0.51026957	0.591616559	0.286680601	0.38791879	0.408143592	0.43883032	0.326750697	0.499728326	0.161559557	0.656855905	0.214922524	0.498168057	0.319779465	0.465893472	0.163750451	0.442755302	0.60346548	0.24990811	0.749634981	0.484528232	0.137956861	0.055527114	0.52622797	0.150137184	0.505165015	0.234019701	0.264898002	0.294405335	0.39486651	0.631115123	0.366436684	0.532074993	0.051069486	0.409159586	0.343766333	0.186492137	0.083051823	0.347570849	0.493544935	0.380597589	0.450867028	0.413697435	0.442515972	0.850169763	0.323968915	0.503791512	0.02928562	0.47521888	0.458591901	0.422913294	0.355634633	0.490801055	0.253055049	0.491997807	0.699191165	0.567164795	0.058812597	0.218783035	0.261541389	0.420922075	0.126762097	0.920546336	0.442716225	0.371468112	0.885385682	0.15599992	0.597740192	0.381244315	0.345084239	0.130862001	0.468867819	0.491138204	0.671896167	0.384113579	0.641217623	0.397353543	0.213163013	0.266124742	0.257424107	0.295767589	0.596142	0.581160459	0.445563209	0.262637355	0.424188667	0.399060518	0.354568267	0.510197603	0.636062653	0.085573101	0.371479774	0.359089154	0.173436295	0.414954771	0.644633389	0.366092267	0.541530377	0.595266358	0.595966985	0.447990677	0.258386941	0.45683232	0.198506559	0.47968047	0.3843719	0.390268331	0.542268778	0.569246719	0.313120279	0.462210291	0.120426375	0.189194757	0.626269862	0.621198504
SLC25A21	89874	0.067461479	0.063387469	0.052805306	0.059064721	0.057963546	0.050840555	0.032536525	0.045917982	0.035582671	0.052189569	0.057052272	0.073263488	0.109678046	0.025243092	0.049317764	0.036276323	0.056136431	0.053390628	0.0999304	0.064789644	0.116728343	0.044789245	0.092506412	0.139518665	0.134223774	0.067224565	0.158661001	0.067054447	0.045864366	0.087645529	0.064051699	0.074821881	0.07789475	0.0321538	0.039245618	0.113586922	0.056477983	0.160217443	0.116402351	0.058742555	0.153120844	0.041463183	0.053787679	0.086547305	0.028111051	0.039881182	0.107756841	0.115400581	0.029213876	0.076819988	0.16384927	0.093084394	0.096331917	0.127605669	0.152537549	0.028054909	0.166751208	0.062137599	0.048376094	0.108356773	0.057121869	0.04157911	0.102433889	0.057406995	0.094808505	0.068720271	0.040870869	0.085070875	0.040175393	0.166454897	0.081093961	0.062626504	0.063874192	0.041959514	0.057399957	0.057397262	0.019554998	0.144257759	0.058525519	0.052557029	0.073638435	0.0782001	0.04246191	0.056768936	0.024140158	0.061337674	0.097936792	0.052967403	0.079745006	0.098955723	0.093450242	0.050459345	0.051454072	0.057538643	0.082513656	0.046773866	0.062460363	0.097188702	0.087677646	0.063698743	0.020516339	0.040034457	0.066403145	0.035090033	0.09414992	0.040042406	0.030576798	0.056906436	0.025716619	0.035765367	0.058917614	0.082306389	0.053781972	0.019377575	0.069679365	0.044469976	0.109984482	0.06010653	0.040067578	0.041220306	0.076047008	0.154414883	0.039695796	0.268181634	0.031945797	0.042204004
EGR3	1960	0.118508222	0.036880154	0.034741271	0.041797316	0.04197263	0.072381707	0.053846753	0.048762184	0.035824935	0.040105861	0.043912069	NA	0.040552818	0.044109792	0.041419805	0.046903753	0.034709647	0.032753962	NA	0.056727911	0.096768411	0.10766779	0.107416262	NA	0.10387697	0.04321142	0.074001563	0.146026292	0.051697806	NA	0.173401845	0.256607014	0.424428177	0.158681493	0.080099995	0.094833164	0.156358417	0.041353703	0.056905674	0.102211401	0.093960953	0.069962864	0.086338574	0.156473186	0.07405326	0.087910881	0.072232821	0.0995887	0.326845257	0.160081277	0.052681468	0.106225805	0.085007141	0.064418244	0.058887339	0.175191823	0.062606239	0.05702716	0.085525186	0.142208589	0.068630545	0.110566418	0.119500007	0.13512579	0.086515341	0.125088176	0.045969418	0.061279031	0.051745756	0.104103808	0.057815254	0.111669517	0.070609105	0.106463371	0.066370941	0.145343427	0.060901632	0.051603583	0.02513906	0.046731775	0.042293641	0.042399351	0.061514241	0.037582944	0.062795822	0.073126374	0.059610089	0.037366828	0.04801867	0.047631105	0.033586126	0.049015063	0.050675795	0.028760826	0.029797684	0.043554765	0.034893515	0.057458046	0.038755184	0.034659025	0.032564044	0.041151068	0.0515487	0.058942458	0.041831446	0.048001319	0.057886501	0.037942708	0.050979263	0.057302086	0.034465334	0.031775456	0.041605385	0.045024531	0.02746052	0.032887003	0.048446388	0.02823431	0.047093772	0.038171137	0.043775153	0.035219251	0.033640281	0.054361707	0.035008648	0.036995421
MOGS	7841	0.015842675	0.01394643	0.01585166	0.01723048	0.015239538	0.017824951	0.026089666	0.040416691	0.056287793	0.014968046	0.016121264	0.029701718	0.018448655	0.02323356	0.027506669	0.017608735	0.018513432	0.01501016	0.029896952	0.012789787	0.017141611	0.021239177	0.021295735	0.022856918	0.021499645	0.017054026	0.015743437	0.023472274	0.018863161	0.024170479	0.024276385	0.015326025	0.018181354	0.031626844	0.017879942	0.017393029	0.021479469	0.014858485	0.016214633	0.015469338	0.022322929	0.016143543	0.011824793	0.020776426	0.022538848	0.014560405	0.013776732	0.025100853	0.027571553	0.029439947	0.016954136	0.026331547	0.013870732	0.013078033	0.019365783	0.028667593	0.016756617	0.016514059	0.012885221	0.027115571	0.018366671	0.013629951	0.017848047	0.024095769	0.017833893	0.025256536	0.025220094	0.015147458	0.014860246	0.01853037	0.017758755	0.018076193	0.016484419	0.019009141	0.017438222	0.022439047	0.019820995	0.015519032	0.013666064	0.017265367	0.018266272	0.014865724	0.026169216	0.016265598	0.01646317	0.025081631	0.013994929	0.019318779	0.015807489	0.013707471	0.015895516	0.019051345	0.024328918	0.014044231	0.019920173	0.02709065	0.01569313	0.016071476	0.014640633	0.01645998	0.014622119	0.016850845	0.014234873	0.017441434	0.118725125	0.01431224	0.014911627	0.017505127	0.018209024	0.020782515	0.015046222	0.012224174	0.013710442	0.011370832	0.012430368	0.012295032	0.026200768	0.012509926	0.015763273	0.017201598	0.017597858	0.016177898	0.016883109	0.016094682	0.016949168	0.020422235
LASS1	10715	0.279809645	0.029734233	0.042296468	0.025904303	0.201323983	0.028060958	0.02079277	0.154379836	0.032871114	0.269138876	0.032538274	0.380028798	0.026984652	0.017992096	0.02026703	0.024443453	0.031598853	0.027824378	0.062087455	0.038602416	0.032814899	0.033291869	0.090484362	0.066274326	0.310734091	0.040937958	0.094291084	0.302737314	0.03059079	0.050704779	0.039938502	0.064555435	0.158804108	0.034689174	0.032590922	0.052703798	0.05349999	0.031896494	0.026790459	0.040887105	0.043214356	0.050276807	0.049015606	0.050626667	0.030142619	0.034148831	0.044397374	0.045410534	0.038725214	0.247733413	0.075670625	0.038482993	0.039926019	0.042742735	0.075706149	0.04255821	0.030606394	0.042439255	0.025608047	0.0379292	0.043791666	0.042052654	0.049216834	0.434465209	0.03565213	0.034876393	0.029274096	0.280371637	0.027015748	0.047031077	0.059377569	0.040238945	0.049361438	0.033567448	0.049705786	0.035456281	0.029439838	0.042464702	0.031160814	0.035981426	0.132225716	0.025968413	0.031209334	0.023109414	0.027109823	0.024096478	0.029335034	0.036144299	0.339131854	0.022952339	0.035863133	0.025863735	NA	0.033000019	0.037515726	0.290717589	0.032238044	0.241155831	0.16941361	0.063376388	0.020363849	0.24843731	0.028387981	0.244006882	0.023662384	0.025281124	0.02840062	0.028112858	0.028166843	0.036010783	0.030533068	0.02946609	0.031826049	0.026184609	0.040058178	0.026670372	0.038904143	0.107648958	0.030536281	0.036839374	0.270025318	0.25080277	0.030986853	0.024297674	0.038890461	0.039577897
PBX1	5087	0.083039547	0.058841874	0.054836319	0.064529131	0.185515618	0.050385081	0.06501327	0.165571001	0.053904946	0.055083794	0.075719558	0.038124256	0.068336433	0.051139372	0.279545481	0.061717884	0.074211475	0.090944946	0.099477771	0.069993555	0.085966157	0.070587228	0.084901751	0.056644821	0.082488772	0.07656373	0.072206772	0.072664582	0.072947691	0.085665176	0.060330975	0.207380831	0.052479886	0.050628819	0.055905052	0.067057466	0.114468156	0.08114995	0.047839648	0.089221986	0.078175952	0.071845114	0.249274328	0.082279906	0.067755295	0.07014206	0.0865731	0.073543943	0.082275707	0.09533197	0.070497713	0.081409355	0.056015977	0.084353071	0.067146868	0.070631528	0.079400833	0.059830631	0.068620169	0.075381331	0.088763667	0.084171755	0.071969313	0.168552077	0.090363625	0.073943245	0.084822295	0.227190849	0.08300686	0.076568643	0.073419035	0.068619783	0.14562575	0.040894894	0.063719716	0.112646781	0.059621294	0.080558271	0.052825097	0.064511926	0.08447425	0.047188117	0.054174385	0.044834189	0.058061401	0.063524882	0.053776486	0.063754613	0.196055184	0.061621424	0.050955315	0.058239924	0.194116842	0.074866884	0.172082032	0.06336546	0.059479761	0.066381088	0.039448017	0.089194429	0.059598492	0.035909088	0.07408368	0.093503979	0.055218862	0.055294932	0.057243096	0.053682974	0.063951969	0.050972435	0.047917893	0.05127856	0.058238467	0.043689125	0.06118343	0.049882059	0.05246849	0.045378478	0.075891754	0.060783109	0.113758412	0.222867308	0.055049709	0.045073268	0.057337542	0.049628304
SELPLG	6404	0.607707238	0.49653382	0.435243002	0.489845194	0.547512499	0.721989014	0.550095853	0.466361544	0.568883932	0.320025516	0.562245572	0.721892211	0.408217704	0.24793424	0.585393832	0.610452521	0.442375212	0.521915222	0.536430774	0.406434354	0.467650624	0.747304515	0.291328341	0.490355733	0.498313299	0.494966677	0.266181647	0.32719018	0.677215577	0.350615504	0.660111115	0.659766261	0.44974821	0.314104397	0.580056106	0.354534498	0.679045948	0.404021772	0.350864869	0.530224407	0.463115495	0.676763385	0.367338949	0.453459474	0.865537175	0.318255814	0.454801086	0.483355172	0.831458929	0.283034232	0.521206289	0.488836223	0.645451808	0.569718468	0.593458413	0.850931402	0.303889551	0.517870695	0.337802569	0.398891914	0.515431866	0.532330727	0.536565327	0.308751594	0.456623275	0.474861428	0.811433587	0.398911393	0.713103556	0.389971781	0.44825365	0.732736654	0.225773232	0.906137024	0.506932123	0.348420674	0.885843915	0.426344748	0.542338172	0.4791173	0.46315561	0.568130786	0.448992407	0.552876873	0.661116701	0.42792848	0.43603804	0.414225142	0.287024402	0.276297038	0.394215017	0.187556998	0.402173796	0.669361673	0.393288872	0.275013742	0.406542135	0.265407564	0.36739127	0.541225294	0.444407894	0.510727118	0.534250925	0.235408455	0.399688463	0.449570324	0.406484637	0.567671926	0.565378021	0.659540936	0.711325555	0.500437533	0.363116343	0.660042982	0.195050411	0.563178905	0.421918372	0.539502791	0.394029502	0.312369159	0.590151483	0.459213436	0.512652982	0.61831171	0.715062183	0.464477342
F11	2160	0.864119081	0.75595654	0.829835515	0.873606823	0.81850435	0.824826001	0.818576785	0.713920012	0.862932245	0.571184042	0.82488743	0.699000778	0.457515025	0.577339587	0.626113541	0.763170802	0.780768031	0.593471373	0.612191479	0.84217001	0.761040187	0.773666479	0.82064825	0.573588575	0.562307403	0.792558238	0.820764452	0.828341484	0.783481682	0.708163036	0.671991565	0.84738144	0.616471842	0.788251471	0.812715535	0.761610497	0.825101844	0.788168379	0.865004955	0.769216441	0.722752762	0.802763442	0.77887083	0.758515695	0.502145604	0.838883403	0.716982597	0.731216814	0.716033735	0.656548548	0.728944732	0.758787425	0.582190774	0.839597108	0.477337772	0.764466046	0.810751624	0.841716635	0.403960895	0.747531037	0.787236925	0.845223061	0.88741239	0.709256186	0.695506244	0.663658257	0.889423531	0.73604983	0.786506837	0.716928333	0.777196945	0.780413384	0.782404624	0.732292532	0.780769894	0.778741712	0.85731768	0.795412132	0.854966971	0.793342979	0.779729551	0.847508685	0.635837576	0.890977114	0.526814696	0.726677707	0.58639827	0.571844599	0.766999536	0.677060549	0.752780429	0.621341707	0.822267952	0.813819075	0.840780462	0.680387841	0.829197139	0.849598343	0.558351939	0.811445955	0.772787124	0.794011487	0.846670439	0.850378402	0.827247893	0.844448698	0.828929519	0.6643085	0.656571324	0.828844262	0.807819806	0.845151684	0.714099169	0.807691104	0.861132722	0.789511531	0.750261914	0.28632726	0.525456864	0.825510731	0.853367216	0.85557324	0.447612731	0.835820655	0.894671164	0.759892676
SH2D3C	10044	0.616997341	0.619678989	0.620733504	0.506932976	0.520734204	0.696023062	0.664724417	0.622440276	0.465271037	0.558719229	0.501348558	0.823208288	0.566811029	0.653149079	0.553045626	0.433829278	0.579812211	0.274901959	0.404821428	0.582819965	0.416519154	0.842671887	0.476925784	0.631619565	0.624519298	0.487402329	0.275514008	0.540504992	0.573635499	0.312068642	0.412658378	0.701480439	0.41780471	0.73511812	0.491794377	0.476551039	0.514235649	0.374829834	0.334938432	0.562245741	0.5358776	0.539146595	0.532576825	0.532094665	0.686264379	0.534030127	0.454762121	0.445992218	0.698946512	0.566298961	0.509162071	0.43670002	0.526241231	0.517544897	0.5999997	0.919400794	0.424073875	0.615364387	0.311932254	0.560751517	0.580151236	0.45552218	0.619882884	0.499197578	0.450811379	0.61137875	0.782304709	0.607068848	0.769377599	0.300302925	0.475488375	0.707608346	0.274434365	0.721038073	0.574776124	0.510348027	0.934402474	0.439391456	0.578942399	0.487832681	0.374493987	0.536203733	0.479051078	0.544142548	0.714042295	0.540618529	0.64740677	0.373386908	0.536430702	0.310971207	0.414757327	0.446272745	0.702257279	0.655066509	0.418587984	0.34809083	0.519273758	0.496613686	0.614398503	0.636901586	0.610399429	0.537791533	0.497335886	0.571448388	0.441285457	0.538830586	0.510793647	0.619748764	0.309852052	0.675189091	0.6302329	0.512445601	0.393134723	0.643963515	0.682714308	0.566542326	0.436220986	0.515414629	0.583149916	0.584938317	0.588380875	0.6030731	0.368533135	0.699819572	0.69231472	0.594343263
